NA	sentiment	tweet
2.56962E+17	neutral	On our way to Binghamton NY for our show at the Downtown Quarterback. go to http://t.co/WhNTV72i for info on the show tomorrow night!
2.47325E+17	neutral	Eimear Mullan is still in 2nd spot as the marathon starts in Ironman Wales.
2.75174E+17	positive	Seriously can't wait until Tuesday... Really want to make the new Batman trilogy my next purchase for myself but wondering if they're...
2.23989E+17	positive	"It's nice and sunshine here at The Kee Resort today, you may know it from the looks of these orchids near the... http://t.co/uhf3q0sH"
2.34022E+17	neutral	Summer Reading Club Members: Tomorrow is the last day to log any more books.
2.56979E+17	neutral	"Home opener Saturday at 7, post-game skate with team as they look for 2-0 start. Tickets at Maverik Center and http://t.co/4uPUjBXD."
2.2998E+17	neutral	Who watched the Miss Teen USA pageant this past Saturday? Tell us your favorite moments. Did you think Logan West would win the whole time?
2.68367E+17	negative	the 1st sentence i said at the til definitely wasnt in a Liverpudlian accent and i definitly didnt have to keep it for the whole transaction
1.98457E+17	positive	De La Soul's song Buddy just made my Friday! #jammingatmydesk
2.44924E+17	positive	@jamesmoy92 get back to pulling pints! Going v well. In Croatia tonight then going to island of Hvar tomorrow. Gonna be another big party.
2.52942E+17	neutral	Winchester Wednesday is almost here! Are you ready for #supernatural? -- CW Network (@CW_network)
2.24681E+17	neutral	@DJonesluvR As far as I know it's just an Australian Tour that Soundwave Touring as lined up for September but they are still waiting on +
2.33575E+17	positive	"Join the team at Eldora Speedway on Saturday for Family Fun Night #2!! Matt Westfall, Brad Hess, and Jeff Babcock... http://t.co/TJ2h6LTC"
2.74575E+17	positive	The best thing about this weekend - Going to the Edinburgh Derby on Sunday. #HMFC #PrideOfEdinburgh
2.70505E+17	neutral	"Ah June 6! Okay, then I'll just drive directly from Berlin to Rock im Park, haha"
2.59312E+17	neutral	"Stacey, Lynn, Karen &amp; all the team at Lough Erne Resort are in full """"swing"""" getting ready for this weekend's 15th... http://t.co/soWyelgj"
2.79066E+17	positive	"@NobodyButMe_ bruh, Thursday after Thanksgiving break was beyond off the map! They set the standards high that night and I was sober"
2.34026E+17	neutral	"1st capital Canada Day, 12 hour telling of the Odyssey, Beirut and Mastodon at Bluesfest, craft brewery tour #WhatDidYouDoThisSummer"
2.32109E+17	neutral	"Next Saturday the 1s are home to Lechlade, whilst the 2s are at Trowbridge. Matches now start 30 mins earlier (see p32 &amp; p53 of Handbook)"
2.246E+17	negative	"If Muslims like Mehdi Hasan are extremists, who are the moderates? The implicit, insidious message: there aren't any http://t.co/aNOejhai"
2.25474E+17	positive	@ali_mcgill 4 days he has so hopefully this Cloud will be gone for when Brad dons the Maillot Jaune on Sunday my friend. #peepotB
2.08024E+17	positive	Don't miss the new Ballet West reality TV series on the CW tomorrow. http://t.co/8TGk4p9e
2.26764E+17	positive	@mPinoe I have loved you since you played for the Red Stars! Can I get a retweet or response for my 19th #birthday? Itd make my life :)
2.66211E+17	neutral	"Come to """"Hot Jam with Suzanne"""" Friday, November 9 from 11:00 am to 1:00 pm. http://t.co/j1vS47QS"
2.3977E+17	neutral	"I'm going to Nekromantix at El Plaza Condesa in Mexico City, Mexico - Sep 1 http://t.co/GjYfcdw4"
2.30779E+17	neutral	Adult Summer Reading Club ends on August 4th. Make sure to log your items before the deadline: https://t.co/o1sKsVxf
2.27677E+17	positive	Dear @TeamSky is it me or has the sun shone ever since @bradwiggins confirmed the Maillot Jaune on the TT...? #SunGodOnaMission
2.81887E+17	negative	"Sucks i cant go to the Nekromantix show OR the Brian Setzer Orchestra show tomorrow and saturday:( i really want to go:,("
2.67407E+17	positive	Looking forward to spinning the legs out tomorrow. Check out the profile of the bike course from Ironman Wales. http://t.co/ZFEIleUR
2.50709E+17	negative	Baby Boom should be about launching bastard kids born into welfare lives into the fucking sun like Superman did with nukes in Superman IV.
2.83677E+17	positive	I watched a video of Linkin Park at Rock im Park and found my friend in the first row like 3 times :D Thank God I stood in the 2nd lol
2.08013E+17	positive	Rehearsing with da Legendary De La Soul for Roots Picnic sat.... Wowow!!!
2.27686E+17	positive	"@EricGGooden met you at the W, ESPY awards. Look forward to seeing you Sat, on the red carpet -Bobby Kimball, Eddie mon http://t.co/3qGD9FvO"
2.61185E+17	positive	"@mushroomdiary hi john im interviewing antonio carluccio tomorrow, what mushroom question will make a good one?x"
2.49219E+17	neutral	"Since the TFAW thing is tomorrow, should I do the Polish Festival on Sunday to spread it out, or just be out a long time on Saturday."
2.75483E+17	neutral	Ben Sollee LIVE @ WFPK: How To See the Sun Rise (re-mastered in HD) http://t.co/Y7JlmjtU
2.84746E+17	positive	"@aliencesss yes . May she not make trouble in T-ara and Danee too. She still young , like me -.-"
2.39397E+17	negative	"Pissed off with cable tv for taking away the CW Network. Now I can't watch WWE saturday morning show, vampire diaries, etc! This ruined me."
2.50938E+17	positive	@JogontheTyne .... hope the sun shining on you in Haltwhistle today ... Drum up any support ??
2.36174E+17	positive	"OC folks - see below: If you are in Orange County tomorrow, come to our Beacon Summer Olympics at La Palma... http://t.co/jKvdcfIu"
2.6764E+17	positive	Have paid my respects today at the Remembrance Service for those who gave their tomorrow for our today. Lest we forget.
2.62762E+17	positive	I just want Friday to get here already! I'm buying Resident Evil Operation Raccoon City! ;D
2.54433E+17	neutral	#SaturdayMorningSlam tomorrow morning at 10am on the CW Network! @WWEDanielBryan vs @KiddWWE will be taking place
2.68481E+17	neutral	#MariahCarey announced Australian Tour. Are you going to buy a ticket? http://t.co/7dlhd4i9 #AustralianTour #January #tickets
2.59354E+17	positive	TO DO LIST: Kick of your Saturday night RIGHT with BEN SOLLEE at U Street Music Hall! http://t.co/WSVlX1qR @930Club @uhalldc @bensollee
2.49574E+17	positive	"U know it's going to be a good bachelor party when u get the bar &amp; the 1st song to come on is """"Blaze of Glory"""" Bon Jovi #notenoughbudlight"
2.26776E+17	positive	"@alexandramusic I'm coming over 3 hours 2 see you at Hype park at London in august, can't wait :) please follow me xx"
2.24166E+17	positive	The Netherlands came out 2nd in the 4x100 relay at the London Grand Prix. #wedoinggood
2.69277E+17	negative	People putting these twilight movie tickets on Instagram like they just purchased some 1st row &amp; backstage passes to the Hot Jam.
2.42421E+17	positive	Great weekend! Bar Mitzvah at Knollwood and a photoshoot! Is it weird that I'm looking forward to working on Monday? :)
2.55735E+17	neutral	New Batman comes out tomorrow. The Return of Joker. There is a lot of things on the web about Batman right now.... http://t.co/tcZMI2gB
2.53239E+17	positive	I always look forward to tuesday nights just because Styled To Rock is on
2.46109E+17	positive	Don't miss Splash Dance the nighttime pool party @SurrenderVegas tomorrow w/ @DJR3hab !! http://t.co/5ZGk18yE
2.77132E+17	neutral	This is the only weekend all month we won't be home at Maverik Center. See you next Friday and Saturday to open 8-game home stand.
2.64321E+17	positive	"Although the rain is falling, the sun is always shining at Cheddar, Almondsbury and Lechlade! What is everyone up to today?"
2.57443E+17	negative	"Mehdi Hasan enraging Twitter on a Sunday? C'mon, at least give us a day off."
2.18271E+17	neutral	"August 4th 2012 Catch me LIVE at Pomona Fairplex for @RnBLivePomona with @Case_Music, @JoeThomas563, @donelljones96, @OfficialJonB and MORE!"
2.48129E+17	neutral	@riotfest Riot Fest fans hear every kind of rock under the sun - Chicago Sun-Times: http://t.co/5LfvKPcz
2.65351E+17	neutral	"@GingerRican @__DEV0N Leave my """"vanilla fudge"""" alone amigo. She misses her """"chocolate"""". Lol, meant to call you Friday, but will do soon."
2.53862E+17	positive	Don't forget it is Youth soccer make up game tonight (Oct 4th) at the Enterprise Elementary School Field. Check... http://t.co/50Y4rqKu
2.51259E+17	positive	"All prep for the future. Bookin up for the UK 70.3 Ironman in June, then plannin on doin the Ironman Wales. Dependingon race commitments ofc"
2.53263E+17	neutral	"Bionic Commando, Dark Void, Devil May Cry 4, Resident Evil 5, 6 &amp; Op Raccoon City, Lost Planet 2, Asura's Wrath, the proof is there."
2.49035E+17	positive	"This weekend is the Polish Festival, and the Firefly party at TFAW. All that stands in the way is Friday."
2.3145E+17	negative	"Not Black Enough: Miss Teen USA Talks Being Bullied: On Saturday, 18-year-old Logan West made history when she b... http://t.co/gEIr179D"
2.23697E+17	positive	Enjoy your day tomorrow at SoundSet . The weather looks amazing. Come early. You won't want to miss
2.393E+17	positive	Omg this time tomorrow I will be sunning it up in Hvar! Croatia here we come!!!
2.33295E+17	positive	"Holidays in the eastern part of the peninsula, which incorporates Hat Yai and Koh Samui, are greatest carried out from December to June"
2.62457E+17	positive	@twitch3ll happy birthday mitchie! Hope you have the best fucking birthday love you!!! We'll celebrate Wednesday whole crew:D #mitchiesbday
2.51337E+17	neutral	"Pearl Jam's Jeff Aments new project RNDM, here's the first single Modern Times, http://t.co/OUVyE7f9 album 'Acts out Oct 26th @olirecords"
2.75082E+17	positive	Christmas at Threshold - new series and lots of new elements - begins tomorrow. Hope to see you there!
2.61786E+17	positive	@Lloydharrison1 @J700W Mint Warehouse for Circoloco mate get involved! will come leeds tomorrow day Westonator! x
2.64526E+17	positive	"Join us next Thursday for this screening at the Creative Alliance (I'm in the movie!!). It should be a great,... http://t.co/jQSBF8j1"
2.23806E+17	positive	20th anniversary with the guy who digs I wanna go to Soundset tomorrow and the tattoo Ive designed.
1.99956E+17	neutral	"Check out Battle of the Winds at the Earth Festival in Lyme Regis on Sunday BBC One - Spotlight, 08/05/2012 http://t.co/wOjZdAgl"
2.67567E+17	neutral	"Watching Scouts, Airforce &amp; Army , St. John's Ambulance &amp; Police march through Lichfield for a Remembrance Service at the Cathedral v proud."
2.30996E+17	neutral	"Fall Youth Soccer begins August 13th! Have you registered yet? Plus, new soccer skills nights! http://t.co/ZBWRjHek"
2.07632E+17	negative	@AnnaVonWinter Im sad I never saw you at Phoenix Comicon but I didnt spend much time in the exhibition hall after friday.
2.51929E+17	neutral	"@jessicupcake18 They are coming to my area this Sunday, there is a signing too. I just saw them @ Riot Fest. I was shocked to see they were"
2.22344E+17	positive	@verojecsguard I may have to do that. :) Did you see my Disney pics from Star Wars Weekends?
2.55358E+17	positive	"Cabaret at Warners tonight, then a matinee show at Eastbourne tomorrow. Wednesday, off to the Kings Theatre, Southsea. Have a happy week..."
2.69015E+17	positive	"There's lots to do this weekend! The Polish Festival, the Taste of Melbourne &amp; more http://t.co/EgZQZwZd #weekender"
2.82404E+17	neutral	Danee is going to turn 13 tomorrow....OMG i tot she's going to turn 15! I tot it'll only took her 2 yrs to properly join sexy luv dance.
2.65201E+17	negative	@TwinsTwinks Yeah. I saw Reakwon at Soundset and many times before. Still want to go but you know. If it wasn't a Sunday freaking night...
2.59001E+17	positive	At the Chevy Youth Soccer clinic on Tues. A was too young to play but pretty stoked with his free shirt http://t.co/i2GStQGe
2.6595E+17	positive	@jjjrrr haha oohh yeah I actually had the same thought when I saw RNDM on Sunday!
2.17327E+17	neutral	"Monday's Look of the Day: the Kahri """"Blaze of Glory"""" Dress is crinkle silk, chiffon, and lace with gold metallic... http://t.co/00AdpUrq"
2.43088E+17	positive	Circoloco lineup next Monday has just made my day
2.24288E+17	positive	Tonight's the night! 29th annual Kings Royal at Eldora Speedway!
2.7478E+17	positive	@cork_bhoy would you interested in a five a side footy tournement Jan 12 at Warners with Sean Dalee its my lads dance crew?
2.84383E+17	neutral	The first Star Wars Weekends with @StarWars being a part of the Disney family run from May 17-June 9. Fri/Sat/Sun http://t.co/xyEi81Vq
2.75584E+17	positive	I gonna Jiujitsu training tomorrow wanna fight with strong guys hihi
2.47029E+17	positive	"Good luck to everyone at Ironman Wales tomorrow, hope you all have a great day! #IMWales"
2.79345E+17	neutral	"On July 24th, the trucks will make their debut at Tony Stewart's raceway Eldora Speedway! Whose looking forward to this race?"
2.31438E+17	neutral	"'The Dark Tower': Russell Crowe Set To Replace Javier Bardem, Warners May Save The Project: Just in case you wer... http://t.co/XJbClBMk"
2.22621E+17	positive	Watching @MasterChef_Aust makes me want to go back to Italy so badly... May have to settle for digging out Antonio Carluccio's book tho!
2.08902E+17	positive	@m_shinoda Will you perform LIES GREED MISERY or BURN IT DOWN? I'll watch you guys on TV :D BTW see you tomorrow at Rock Im Park and M&amp;G :)
2.38726E+17	negative	JLS need to shut the fuck up. All they are doing is warming the stage for Runrig on Saturday!
2.4605E+17	positive	"Day 4 of Hat Yai! Saturday - Sunday going to Songkla, then to Phuket. Yey."
2.76021E+17	neutral	"Danny Elfman's score for """"The Silver Linings Playbook"""" just may be the oddest but most intriguing score he's composed since """"Sleepy Hollow""""."
2.3462E+17	negative	Edinburgh derby today on 'sell out Saturday' and the Stadium isn't even half full! There's only one proper derby in the UK! #weartynederby
2.65545E+17	positive	"I may never become First Horse, but I tore London a new one at the Summer Olympics, and no one can ever take that away from me. #TeamUSA"
2.51914E+17	neutral	"Charlie Rose with Louis Rukeyser; Richard Eyre; Jonathan Kozol (November 16, 1995): First, Wall Street Week host... http://t.co/78xZRWaF"
2.08516E+17	neutral	Dallas did 'Dalllas' Thursday night at premiere of the new TV series at Winspear Opera House http://t.co/u6ggZxsf
2.40266E+17	negative	stupid cable took the CW Network away why?it better be back by october 11th if not we are going to have a problem lol #tvd
2.62617E+17	positive	Last night was the best night out I've had in ages! Circoloco was class.. On the other side on the way to the lakes for work tomorrow #death
2.72043E+17	positive	"@LeahWesolaski I'm also in Interlaken, tomorrow it's chrismas market in Unterseen (Interlaken other side of the rivers) enjoy your trip!"
2.51124E+17	positive	Looking forward to speaking about Email Marketing at the @MS2Conf Social Media Conference tomorrow in Grand Bend.... http://t.co/3wkCZ1pE
2.55989E+17	neutral	The Baby Boom and Economic Recovery: Post-recession levels of employment may be affected as much by demographics as by the nation's e...
2.18091E+17	positive	"Photoset: On Friday, I was lucky enough to get tickets for the Chelsea Flower Show. What a fantastic evening... http://t.co/S1BFpiGT"
2.35416E+17	neutral	"The London summer Olympics may have ended, but the NAC Summer Olympics is still going! August 26th marks the... http://t.co/AdhtjxMR"
2.85539E+17	positive	Finally watched PLL Halloween special. Yikes!! I def cannot wait for the season premier Jan 8th!!!
2.13053E+17	negative	Sometime in the night at Hot Jam on Monday I fell and scraped both my knees and it still hurts to bend them smh
2.15965E+17	neutral	JACK AND THE BEANSTALK banner outside of the Winspear Opera House First public performance Oct 27 http://t.co/WRLnWIQk http://t.co/EyQXUnLL
2.66954E+17	neutral	"Our gradual warm-up continues and peaks on Sunday, Veteran Day with high in the mid 60s! Rain chance tonight-Sat. AM. #backchannel"
2.28207E+17	positive	"Enjoy the first single """"Ashes"""" from THRESHOLD's upcoming album """"March Of Progress"""": http://t.co/sFKm7lRm"
2.4764E+17	positive	@AsifLovesSONAL my 2nd fav is Lake Brienz near Interlaken on a stormy day:-)) http://t.co/QosPl6EN
2.09833E+17	positive	I'm so excited. You don't even know! I'm going to Ohio June 20th for like a week to visit my aunt and cousins. Omggggg
2.4748E+17	neutral	What's up this Thursday?! @krystlecruz makes her appearance on the new hit show #TheNextCW on the CW Network! #KCru
2.24533E+17	positive	2012 ESPY Awards: Wednesday night (July 11) was dedicated to the athletes. The television channel ESPN hold the... http://t.co/SJ0wBlKZ
2.40555E+17	positive	"@missbriteside go you, well done! Glad ur legs stayed loyal lol. I'm back tomorrow too. Jiujitsu went well thanks #funkyjiujitsu love it. x"
2.67612E+17	neutral	Remembrance Sunday - Took part in the Remembrance Service at the Parish Church of All Saints' in North Hykeham.
2.25775E+17	positive	@kelsey_ann_mo Where are we going out for Devin's 21st?? Northampton's finest... the Gin Mill? haha
2.16061E+17	neutral	I have to wake up at 7 tomorrow. I gotta be at the Pomona Fairplex by 9:45
2.34197E+17	positive	Take a look inside the KwaFaku Reading Club to see how these volunteers nurture children's #literacy every Sat (video)http://t.co/FxUeQBMs
2.00647E+17	neutral	@machinegunkelly your in Ohio June 6th n 9th. Can you least tweet back n let me know if you do live stop ins at New stores in malls.
1.91436E+17	neutral	"Tune into ABC Sunday, April 22nd 9/8c for """"Firelight"""" a Hallmark Hall of Fame movie with Cuba Gooding Jr. and me as a parole officer."
2.20909E+17	neutral	We're heading to copenhagen to play the roskilde festival. We play at 3 am Saturday evening. If your at the... http://t.co/hcSV9Jmn
2.17661E+17	negative	"@R9Rai @airjapesfifa @romilybroad there may not be.. But why when I'm 3-0 up 10 mins left, it turns 3-1, I break, vermalen outpaces ronaldo."
2.2853E+17	positive	"Binghamton NY, @XciteWrestling, I will see you on Friday, Sept 28!"
2.6809E+17	positive	Thank you to my baby for men that are willing to risk their lifes for us HAPPY VETERAN DAY!! may God bless you guys
2.45926E+17	neutral	Hvar has been pretty fun. Tomorrow is the last day. Then back to life as we know it http://t.co/WtNhVPY7
2.13719E+17	neutral	Tracy Morgan joins Jimmy in #JKL: Game Night before Game 3 of the NBA Finals on ABC Sunday.
2.43901E+17	positive	Ending a day dancing to The Pointer Sisters on Jefferson Street in celebration of Creative Alliance's 25th... http://t.co/My7WgO5R
2.06364E+17	neutral	Reality TV show about the Salt Lake City co. Ballet West starts Thur. on cw11.... http://t.co/akFGfsea
2.29296E+17	neutral	Flash cross the ball towards goal but cleared by Red Stars. RS break down field and cross to Mautz but her look goes wide. 18th min.
2.71349E+17	neutral	"#Broncos CB Champ Bailey didn't practice Wednesday. Not injured, was given a """"veteran day'' by the team."
2.46025E+17	neutral	Game On! will be the theme for the 2013 San Diego County Fair http://t.co/lfZFvcz3 via @utsandiego
2.70096E+17	positive	Such a beautiful morning.. Just drove past Winter Wonderland in Hype Park! Going there Thursday with @RiVanquish can't WAIT! #suchakid
2.59283E+17	positive	@UKA_athletics Looking forward to the London Grand Prix in July. Will the mens 100m be on the Friday or the Saturday?
2.80947E+17	positive	Today plan of action lots of jam this morning may be some chutney then the Vanilla Fudge and at some point go and get the christmas tree
2.42343E+17	neutral	"The $5.00 tickets for Jonathan Kozol are going fast! Last chance to buy at the OEA Center will be Thursday,... http://t.co/vbcJW2t6"
2.59337E+17	positive	"We're excited to have MYSA's support behind tomorrow night's game! First 1,000 people in the doors get a mini soccer ball!"
2.39038E+17	neutral	The Beijing Summer Olympics closed on August 24 2008. Books on the Olympics are found in 796.48
2.77275E+17	neutral	this is going to be my 2nd time going to the Pomona Fairplex cause of Warped Tour ooo
2.74552E+17	positive	Free day tomorrow in Interlaken and we're going to explore Bern~
2.44727E+17	positive	For those going to Circoloco at DC10 tomorrow you are in for a treat. @Carl_Cox is doing a special House set from 18:00-22:00 on the terrace
2.49298E+17	positive	Threshold is SUN 5-11p. Come on in after Folsom &amp; rest ur weary feet or play in the fungeon or boogie on the dance floor @ThresholdSF
2.63635E+17	positive	Danny Elfman may well be the best Halloween music composer.
2.76177E+17	neutral	Link to Ballet West's Nutcracker info. BW is @ Kennedy Center this week. Will see it on Saturday. http://t.co/SCRigC5d
2.42414E+17	positive	@TheDallasDiva @jdmolina1 hit Cool Out at the Gin Mill for a special Sunday night edition. Then Doublewide or the Goat for the late night!
2.58228E+17	positive	"@TheGeorgia1 When u go through Lechlade tomorrow, I'll be the one having the shoot out with the Vicar!"
2.8157E+17	negative	"This shit always happens before a Break,happened last year the friday of Spring break,Now its Christmas Break. Whats next Thanksgiving Break"
2.2276E+17	neutral	The 49 car will return to Eldora Speedway this Friday and Saturday for the Kings Royal weekend.. Come out and... http://t.co/5rDtxu6O
2.74689E+17	positive	@Phillips cant wait to see u in wilkes barre pa dec 9th at kirby center. r u coming out after the show for pics n autographs? #prettyplease
2.61932E+17	neutral	@LenayDunn I hear Adam Lambert's gonna be on 10 On Top tomorrow morning!! Did you see him on the PLL Halloween episode?
2.438E+17	positive	Sep 6 1952 Greg @AttiucsFinch Peck is very happy with the BLAZE OF GLORY casting. He considers @MissBettyGrable a top dramatic actress.
2.48991E+17	neutral	Stone Brewing is mow just a stone's throw from the Del Mar station. Welcome to Old Pas' http://t.co/FEzwlIp1
2.03958E+17	positive	Just 2 more days until Copper River Salmon is here! Arriving Monday to the Market.
2.24854E+17	neutral	"Watch @trackjenny reflect on her 2nd place finish at the London Grand Prix, in what was a very tactical 1500m race: http://t.co/cZccVYHN"
2.30638E+17	neutral	@clarebalding1 @mrjakehumphrey How about a silver-gilt medal as in Chelsea Flower Show for the people who've tried hard and come 3rd?
2.07524E+17	neutral	"now that Soundset is over, PRODUCERS, don't forget to have your beats submitted by June 13th for the CTB/MN project."
2.05454E+17	positive	Copper River Salmon Special and Live Music Thursday Night! Come try some of the best salmon in the world!
2.7002E+17	positive	"@RollingStones I'm going to watch Crossfire Hurricane tomorrow HBO 2:00, can't wait, I'm sure I will fall in love with it!"
2.59038E+17	neutral	Is anyone checking out the New Batman: Rises movie showing tonight by USG at 6 and then the Octoberfest tomorrow night.
2.07279E+17	positive	Dick Van Dyke scheduled for the Winspear Opera House in Dallas on Tuesday May 29 about 7pm. Should be a good show.
2.49285E+17	positive	"Another great night in Split, off to Hvar on the 8:30 ferry tomorrow morning... dreading the packing but excited to get there!"
2.68673E+17	neutral	"I'm going to Paramore at Rock Im Park in Nuremburg, Germany - Jun 8 http://t.co/UTO9tGA7"
2.20257E+17	neutral	Check out this contest to win 1 of 5 $130 Party Packages from @TEAMLTD_ &amp; @EFMrage for the July 14th event at The KEE! http://t.co/deNUeXr1
2.49177E+17	positive	"Also, making my plea for @OWTH to play Until The Day at Riot Fest tomorrow, wasnt in the set last night, really wanna hear it live"
2.45169E+17	positive	CircoLoco at the best venue in London next Saturday! Excited. Tunnels wooo
2.24598E+17	positive	"Playing a scramble event at Knollwood tomorrow, let's see how the """"Steady Eddy"""" will hold..."
2.43856E+17	positive	See everyone at the Gin Mill on Saturday! Looking forward to another great Irish celebration! Bring your high 5's!
2.81631E+17	positive	I'm going to play my Cartoon Suite as part of EMF's Ear to the Earth festival at White Box Saturday 22 December 8pm. See you there!
2.74966E+17	negative	I just saw the 1st Swansea goal against Arsenal. Vermalen didn't even try and get back. Strip him of the armband. Disgrace.
2.38664E+17	positive	"News just in - Eagles Of Death Metal will present RocknRoll Bingo next Wednesday, Aug 29th. Not only that but... http://t.co/dO2Shjrx"
2.49865E+17	neutral	"Don't forget - Jonathan Kozol this Thurs 6pm -NW 375 E. Chicago. Tlkng abt new book, """"Fire in the Ashes:25 yrs amgst Poorest Chldrn In Am."""""
2.64056E+17	neutral	"On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :) http://t.co/82T9v4Mw"
2.55426E+17	neutral	So who was at Gin Mill on Saturday night? Apparently the Cold War Kids were there hanging out
2.11881E+17	neutral	@NASCARchickie See now U can tell the South about a Gin Mill. 1st on your block lol
2.45741E+17	positive	@ohshit_maite HAPPY BIRTHDAY MAITE! I hope you work tomorrow because I'm going to SQUISH YOU with my undying LOVE FOR YOU.
2.09455E+17	positive	Happy I have something to watch Sunday nights now! :) Makes the wait for ABC Sunday fall lineup somewhat bearable! lol
2.30067E+17	negative	"Sorry. Can't answer any txts. No service in the Bahamas. Btw tonight I have a date with Miss Teen Michigan, 2nd runnerup for Miss Teen USA"
2.15131E+17	positive	"FREE SCREENING TONIGHT! June 19 at 7:00pm In partnership with Utah Film Center, Ballet West invites you to a... http://t.co/pdF28fny"
2.68166E+17	neutral	May 26th. @Puh_Liebs Save the date. We are going to Soundset. #noexcuses
2.43304E+17	positive	"thanks! @jayneytravels Hvar is something i'm hearing a lot, will it still be busy late-October?"
2.15119E+17	positive	Euro Cup and $10 Burger N Beer sound like the perfect recipe for a Tuesday afternoon. Stone Brewing on special all day!
2.21674E+17	positive	Red Stars game then Sister Hazel at the Lincoln Park Arts and Music fest. Good Saturday.
2.84494E+17	positive	@thebookfanatic They're actually going venue shopping tomorrow! They're checking out Grand Bend and surrounding areas (ie. St. Mary's)!
2.08911E+17	neutral	My piece on Chelsea Flower Show in the Sunday Times: http://t.co/DQ2NkKqD
2.21625E+17	positive	"@SeldomSeenGirl Everyone's still at Roskilde festival, it doesn't finish until tomorrow night, but just wait 'til Monday ;D"
2.61707E+17	neutral	REMEMBER! We are going to Blackpool Illuminations next Saturday (3rd). A few are coming...anyone else up for it?
2.56188E+17	negative	Just now remembering that @CynthiaEscorcia told me @DatsZoMitchelli had my painting and Mitchie didn't even mention it in 6th period #anger
2.71238E+17	negative	@hogarthian hiya! sorry for missing out on the WE! there's Antonio Carluccio giving a talk on Friday: fancy going? http://t.co/zuYEhTLw
2.80277E+17	positive	@bluerosecode Mehdi Hasan just aced it on The Sunday politics.
2.49605E+17	positive	"@msynergy I totally just squealed seeing the ABC Sunday promo on tv. THE CHARMINGS! ALL THE FEELS, I HAVE THEM!"
2.47022E+17	positive	"Ahh, the Polish Festival is today and tomorrow! Shoooooooooot. I hope I can make it tomorrow :S"
2.47199E+17	positive	"Up crazy early on a Sunday for the start of Ironman Wales. Good luck to everyone taking part, you're all amazing"
2.51341E+17	neutral	"@rogbennett Hey Mr. Bennett - I just read the blog on Luker. May NC Youth Soccer reprint your article with your permission? M. Moore, DepDir"
2.5777E+17	positive	"@mite25 thanks for following me Maite,great to see you Saturday."
2.62873E+17	neutral	Staff at a Wegmans in Binghamton NY say bottled water has been in almost all carts since Friday. Here's the proof... http://t.co/GL0Zy6yK
2.6238E+17	positive	"F.M. Kirby Center,November 24th...Hope to see you there... http://t.co/R7YcMKDD"
2.54916E+17	positive	"excitement for liverpool john moores next saturday, only going in search for males with Liverpudlian accents"
2.78096E+17	positive	"Mitchie, thanks for the fun times! I'll miss our Sunday get-togethers after mass and our nosebleed convos. You're IMP. Love you! &lt;3"
2.2989E+17	neutral	You may have heard Threshold's media comments about banks seeking rent directly from tenants. Please contact us for advice if it affects you
2.24034E+17	positive	"GO CATS! The 20th annual ESPY Awards: SuperFan badge holders consistently post smart, timely comments about Wash... http://t.co/uuvPLnPi"
2.78031E+17	negative	I know I saw them at Roskilde Festival 10' but it's still sad that I can't go tomorrow. :(
2.29727E+17	neutral	"September 9th Blues on the Bridge, Binghamton NY, 12pm - 10pm. Come see us at our table and our demonstrations during the course of the day."
2.3837E+17	positive	"@GabyLittle95 haha! and nope, just know i have to go in wednesday and enrole and stuff. Do you?"
2.20693E+17	neutral	Just left the fair! It was getting way too packed! #SanDiegoCountyFair #DelMar #4th @ San Diego County Fair http://t.co/eTeilrqV
2.47362E+17	positive	Off to see The Ladykillers at @TRPlymouth with @brnurse on Friday. Looking forward to it!
2.20678E+17	positive	Conquering rides on the 4th baby!!! @ San Diego County Fair http://t.co/4SNy1y40
2.72161E+17	neutral	"Jiujitsu with punches and cardio today, back at it at one tomorrow."
2.60884E+17	positive	@TanyaSaracho you could come and see the show!!! I'm playing Maite!!!!!!! It's showcasing at Loyola from November 28th to December 2nd
2.37025E+17	positive	"Happy 16th Anniversary to Stone Brewing! If you, like us, couldn't make it down for the party at the brewery,... http://t.co/HQGULN92"
2.50571E+17	neutral	"Just back from fab visit to Floriade in Venlo. Chelsea Flower Show meets Eden Project! On til 7 Oct, otherwise you'll have to wait 10 years!"
2.22331E+17	positive	I'm rewatching Saturday night's #Superstar I still cannot @MatthewCasson79 didn't make it through. That version of Blaze Of Glory was epic!
2.67921E+17	positive	Fireworks Spectacular on Saturday night - 1000s queuing for big wheel...Then the sun shone on moving Remembrance Service. A Welly weekend!
2.51805E+17	positive	In Moscow - getting ready for the live demo at Art Park on Sunday. Come join if you fancy http://t.co/sVwmJlZm
2.57948E+17	positive	"@katabaticesque Thank you. Suzanne Moore is debating Mehdi Hasan on this on Today at 8:45am tomorrow, so hopefully he'll have to listen..."
2.56019E+17	neutral	"Why Sustainability is very important for the Cotton Industry: Interlaken, 9 October 2012. In this vide... http://t.co/2ObcfVjt #wcoc09"
2.48022E+17	negative	"Because you know that no matter how shitty you feel on a Tuesday morning, Maite feels shittier."
2.67966E+17	neutral	Have u already seen the 2nd episode of 'I AM SAM'? Shot at Roskilde Festival in Denmark! http://t.co/9n71Voko
